test_case,faulty,test_code
"org.apache.commons.math.ode.HighamHall54IntegratorTest.testIncreasingTolerance",0,"public void testIncreasingTolerance()throws DerivativeException,IntegratorException {int previousCalls=Integer.MAX_VALUE;for (int i=-12;i < -2;++i){TestProblem1 pb=new TestProblem1();double minStep=0;double maxStep=pb.getFinalTime()- pb.getInitialTime();double scalAbsoluteTolerance=Math.pow(10.0,i);double scalRelativeTolerance=0.01 * scalAbsoluteTolerance;FirstOrderIntegrator integ=new HighamHall54Integrator(minStep,maxStep,scalAbsoluteTolerance,scalRelativeTolerance);TestProblemHandler handler=new TestProblemHandler(pb,integ);integ.setStepHandler(handler);integ.integrate(pb,pb.getInitialTime(),pb.getInitialState(),pb.getFinalTime(),new double[pb.getDimension()]);assertTrue(handler.getMaximalValueError()< (1.3 * scalAbsoluteTolerance));assertEquals(0,handler.getMaximalTimeError(),1.0e-12);int calls=pb.getCalls();assertTrue(calls <= previousCalls);previousCalls=calls;}}"
"org.apache.commons.math.ode.HighamHall54IntegratorTest.testSwitchingFunctions",0,"public void testSwitchingFunctions()throws DerivativeException,IntegratorException {TestProblem4 pb=new TestProblem4();double minStep=0;double maxStep=pb.getFinalTime()- pb.getInitialTime();double scalAbsoluteTolerance=1.0e-8;double scalRelativeTolerance=0.01 * scalAbsoluteTolerance;FirstOrderIntegrator integ=new HighamHall54Integrator(minStep,maxStep,scalAbsoluteTolerance,scalRelativeTolerance);TestProblemHandler handler=new TestProblemHandler(pb,integ);integ.setStepHandler(handler);SwitchingFunction[]functions=pb.getSwitchingFunctions();for (int l=0;l < functions.length;++l){integ.addSwitchingFunction(functions[l],Double.POSITIVE_INFINITY,1.0e-8 * maxStep,1000);}integ.integrate(pb,pb.getInitialTime(),pb.getInitialState(),pb.getFinalTime(),new double[pb.getDimension()]);assertTrue(handler.getMaximalValueError()< 1.0e-7);assertEquals(0,handler.getMaximalTimeError(),1.0e-12);assertEquals(12.0,handler.getLastTime(),1.0e-8 * maxStep);}"
"org.apache.commons.math.ode.HighamHall54IntegratorTest.testSwitchingFunctionsError",0,"public void testSwitchingFunctionsError()throws DerivativeException,IntegratorException {final TestProblem1 pb=new TestProblem1();double minStep=0;double maxStep=pb.getFinalTime()- pb.getInitialTime();double scalAbsoluteTolerance=1.0e-8;double scalRelativeTolerance=0.01 * scalAbsoluteTolerance;FirstOrderIntegrator integ=new HighamHall54Integrator(minStep,maxStep,scalAbsoluteTolerance,scalRelativeTolerance);TestProblemHandler handler=new TestProblemHandler(pb,integ);integ.setStepHandler(handler);integ.addSwitchingFunction(new SwitchingFunction(){public int eventOccurred(double t,double[]y){return SwitchingFunction.CONTINUE;}public double g(double t,double[]y)throws FunctionEvaluationException {double middle=(pb.getInitialTime()+ pb.getFinalTime())/ 2;double offset=t - middle;if (offset > 0){throw new FunctionEvaluationException(t);}return offset;}public void resetState(double t,double[]y){}private static final long serialVersionUID=935652725339916361L;},Double.POSITIVE_INFINITY,1.0e-8 * maxStep,1000);try {integ.integrate(pb,pb.getInitialTime(),pb.getInitialState(),pb.getFinalTime(),new double[pb.getDimension()]);fail(""an exception should have been thrown"");}catch(IntegratorException ie){}catch(Exception e){fail(""wrong exception type caught"");}}"
"org.apache.commons.math.ode.HighamHall54IntegratorTest.testSwitchingFunctionsNoConvergence",0,"public void testSwitchingFunctionsNoConvergence()throws DerivativeException,IntegratorException {final TestProblem1 pb=new TestProblem1();double minStep=0;double maxStep=pb.getFinalTime()- pb.getInitialTime();double scalAbsoluteTolerance=1.0e-8;double scalRelativeTolerance=0.01 * scalAbsoluteTolerance;FirstOrderIntegrator integ=new HighamHall54Integrator(minStep,maxStep,scalAbsoluteTolerance,scalRelativeTolerance);TestProblemHandler handler=new TestProblemHandler(pb,integ);integ.setStepHandler(handler);integ.addSwitchingFunction(new SwitchingFunction(){public int eventOccurred(double t,double[]y){return SwitchingFunction.CONTINUE;}public double g(double t,double[]y){double middle=(pb.getInitialTime()+ pb.getFinalTime())/ 2;double offset=t - middle;return (offset > 0)? (offset + 0.5): (offset - 0.5);}public void resetState(double t,double[]y){}private static final long serialVersionUID=935652725339916361L;},Double.POSITIVE_INFINITY,1.0e-8 * maxStep,3);try {integ.integrate(pb,pb.getInitialTime(),pb.getInitialState(),pb.getFinalTime(),new double[pb.getDimension()]);fail(""an exception should have been thrown"");}catch(IntegratorException ie){assertTrue(ie.getCause()!= null);assertTrue(ie.getCause()instanceof ConvergenceException);}catch(Exception e){fail(""wrong exception type caught"");}}"
"org.apache.commons.math.ode.HighamHall54IntegratorTest.testSanityChecks",0,"public void testSanityChecks(){try {final TestProblem3 pb=new TestProblem3(0.9);double minStep=0;double maxStep=pb.getFinalTime()- pb.getInitialTime();try {FirstOrderIntegrator integ=new HighamHall54Integrator(minStep,maxStep,new double[4],new double[4]);integ.integrate(pb,pb.getInitialTime(),new double[6],pb.getFinalTime(),new double[pb.getDimension()]);fail(""an exception should have been thrown"");}catch(IntegratorException ie){}try {FirstOrderIntegrator integ=new HighamHall54Integrator(minStep,maxStep,new double[4],new double[4]);integ.integrate(pb,pb.getInitialTime(),pb.getInitialState(),pb.getFinalTime(),new double[6]);fail(""an exception should have been thrown"");}catch(IntegratorException ie){}try {FirstOrderIntegrator integ=new HighamHall54Integrator(minStep,maxStep,new double[2],new double[4]);integ.integrate(pb,pb.getInitialTime(),pb.getInitialState(),pb.getFinalTime(),new double[pb.getDimension()]);fail(""an exception should have been thrown"");}catch(IntegratorException ie){}try {FirstOrderIntegrator integ=new HighamHall54Integrator(minStep,maxStep,new double[4],new double[2]);integ.integrate(pb,pb.getInitialTime(),pb.getInitialState(),pb.getFinalTime(),new double[pb.getDimension()]);fail(""an exception should have been thrown"");}catch(IntegratorException ie){}try {FirstOrderIntegrator integ=new HighamHall54Integrator(minStep,maxStep,new double[4],new double[4]);integ.integrate(pb,pb.getInitialTime(),pb.getInitialState(),pb.getInitialTime(),new double[pb.getDimension()]);fail(""an exception should have been thrown"");}catch(IntegratorException ie){}}catch(Exception e){fail(""wrong exception caught: "" + e.getMessage());}}"
"org.apache.commons.math.ode.HighamHall54IntegratorTest.testKepler",0,"public void testKepler()throws DerivativeException,IntegratorException {final TestProblem3 pb=new TestProblem3(0.9);double minStep=0;double maxStep=pb.getFinalTime()- pb.getInitialTime();double[]vecAbsoluteTolerance={1.0e-8,1.0e-8,1.0e-10,1.0e-10};double[]vecRelativeTolerance={1.0e-10,1.0e-10,1.0e-8,1.0e-8};FirstOrderIntegrator integ=new HighamHall54Integrator(minStep,maxStep,vecAbsoluteTolerance,vecRelativeTolerance);integ.setStepHandler(new KeplerHandler(pb));integ.integrate(pb,pb.getInitialTime(),pb.getInitialState(),pb.getFinalTime(),new double[pb.getDimension()]);assertEquals(""Higham-Hall 5(4)"",integ.getName());}"
"org.apache.commons.math.stat.descriptive.MixedListUnivariateImplTest.testStats",0,"/** * test stats */public void testStats(){List externalList=new ArrayList();DescriptiveStatistics u=new ListUnivariateImpl(externalList,transformers);assertEquals(""total count"",0,u.getN(),tolerance);u.addValue(one);u.addValue(two);u.addValue(two);u.addValue(three);assertEquals(""N"",n,u.getN(),tolerance);assertEquals(""sum"",sum,u.getSum(),tolerance);assertEquals(""sumsq"",sumSq,u.getSumsq(),tolerance);assertEquals(""var"",var,u.getVariance(),tolerance);assertEquals(""std"",std,u.getStandardDeviation(),tolerance);assertEquals(""mean"",mean,u.getMean(),tolerance);assertEquals(""min"",min,u.getMin(),tolerance);assertEquals(""max"",max,u.getMax(),tolerance);u.clear();assertEquals(""total count"",0,u.getN(),tolerance);}"
"org.apache.commons.math.stat.descriptive.MixedListUnivariateImplTest.testN0andN1Conditions",0,"public void testN0andN1Conditions()throws Exception {DescriptiveStatistics u=new ListUnivariateImpl(new ArrayList(),transformers);assertTrue(""Mean of n = 0 set should be NaN"",Double.isNaN(u.getMean()));assertTrue(""Standard Deviation of n = 0 set should be NaN"",Double.isNaN(u.getStandardDeviation()));assertTrue(""Variance of n = 0 set should be NaN"",Double.isNaN(u.getVariance()));u.addValue(one);assertTrue(""Mean of n = 1 set should be value of single item n1,instead it is "" + u.getMean(),u.getMean()== one);assertTrue(""StdDev of n = 1 set should be zero,instead it is: "" + u.getStandardDeviation(),u.getStandardDeviation()== 0);assertTrue(""Variance of n = 1 set should be zero"",u.getVariance()== 0);}"
"org.apache.commons.math.stat.descriptive.MixedListUnivariateImplTest.testSkewAndKurtosis",0,"public void testSkewAndKurtosis(){ListUnivariateImpl u=new ListUnivariateImpl(new ArrayList(),transformers);u.addObject(""12.5"");u.addObject(new Integer(12));u.addObject(""11.8"");u.addObject(""14.2"");u.addObject(new Foo());u.addObject(""14.5"");u.addObject(new Long(21));u.addObject(""8.2"");u.addObject(""10.3"");u.addObject(""11.3"");u.addObject(new Float(14.1));u.addObject(""9.9"");u.addObject(""12.2"");u.addObject(new Bar());u.addObject(""12.1"");u.addObject(""11"");u.addObject(new Double(19.8));u.addObject(""11"");u.addObject(""10"");u.addObject(""8.8"");u.addObject(""9"");u.addObject(""12.3"");assertEquals(""mean"",12.40455,u.getMean(),0.0001);assertEquals(""variance"",10.00236,u.getVariance(),0.0001);assertEquals(""skewness"",1.437424,u.getSkewness(),0.0001);assertEquals(""kurtosis"",2.37719,u.getKurtosis(),0.0001);}"
"org.apache.commons.math.stat.descriptive.MixedListUnivariateImplTest.testProductAndGeometricMean",0,"public void testProductAndGeometricMean()throws Exception {ListUnivariateImpl u=new ListUnivariateImpl(new ArrayList(),transformers);u.setWindowSize(10);u.addValue(1.0);u.addValue(2.0);u.addValue(3.0);u.addValue(4.0);assertEquals(""Geometric mean not expected"",2.213364,u.getGeometricMean(),0.00001);for (int i=0;i < 10;i++){u.addValue(i + 2);}assertEquals(""Geometric mean not expected"",5.755931,u.getGeometricMean(),0.00001);}"
"org.apache.commons.math.distribution.FDistributionTest.testCumulativeProbabilityExtremes",0,"public void testCumulativeProbabilityExtremes()throws Exception {setCumulativeTestPoints(new double[]{-2,0});setCumulativeTestValues(new double[]{0,0});verifyCumulativeProbabilities();}"
"org.apache.commons.math.distribution.FDistributionTest.testInverseCumulativeProbabilityExtremes",0,"public void testInverseCumulativeProbabilityExtremes()throws Exception {setInverseCumulativeTestPoints(new double[]{0,1});setInverseCumulativeTestValues(new double[]{0,Double.POSITIVE_INFINITY});verifyInverseCumulativeProbabilities();}"
"org.apache.commons.math.distribution.FDistributionTest.testDfAccessors",0,"public void testDfAccessors(){FDistribution distribution=(FDistribution)getDistribution();assertEquals(5d,distribution.getNumeratorDegreesOfFreedom(),Double.MIN_VALUE);distribution.setNumeratorDegreesOfFreedom(4d);assertEquals(4d,distribution.getNumeratorDegreesOfFreedom(),Double.MIN_VALUE);assertEquals(6d,distribution.getDenominatorDegreesOfFreedom(),Double.MIN_VALUE);distribution.setDenominatorDegreesOfFreedom(4d);assertEquals(4d,distribution.getDenominatorDegreesOfFreedom(),Double.MIN_VALUE);try {distribution.setNumeratorDegreesOfFreedom(0d);fail(""Expecting IllegalArgumentException for df = 0"");}catch(IllegalArgumentException ex){}try {distribution.setDenominatorDegreesOfFreedom(0d);fail(""Expecting IllegalArgumentException for df = 0"");}catch(IllegalArgumentException ex){}}"
"org.apache.commons.math.distribution.FDistributionTest.testLargeDegreesOfFreedom",0,"public void testLargeDegreesOfFreedom()throws Exception {org.apache.commons.math.distribution.FDistributionImpl fd=new org.apache.commons.math.distribution.FDistributionImpl(100000.,100000.);double p=fd.cumulativeProbability(.999);double x=fd.inverseCumulativeProbability(p);assertEquals(.999,x,1.0e-5);}"
"org.apache.commons.math.distribution.FDistributionTest.testCumulativeProbabilities",0,"/** * Verifies that cumulative probability density calculations match expected values using default test instance data*/public void testCumulativeProbabilities()throws Exception {verifyCumulativeProbabilities();}"
"org.apache.commons.math.distribution.FDistributionTest.testInverseCumulativeProbabilities",0,"/** * Verifies that inverse cumulative probability density calculations match expected values using default test instance data*/public void testInverseCumulativeProbabilities()throws Exception {verifyInverseCumulativeProbabilities();}"
"org.apache.commons.math.distribution.FDistributionTest.testConsistency",0,"/** * Verifies that probability computations are consistent*/public void testConsistency()throws Exception {for (int i=1;i < cumulativeTestPoints.length;i++){TestUtils.assertEquals(0d,distribution.cumulativeProbability(cumulativeTestPoints[i],cumulativeTestPoints[i]),tolerance);double upper=Math.max(cumulativeTestPoints[i],cumulativeTestPoints[i - 1]);double lower=Math.min(cumulativeTestPoints[i],cumulativeTestPoints[i - 1]);double diff=distribution.cumulativeProbability(upper)- distribution.cumulativeProbability(lower);double direct=distribution.cumulativeProbability(lower,upper);TestUtils.assertEquals(""Inconsistent cumulative probabilities for ("" + lower + "",""+ upper+ "")"",diff,direct,tolerance);}}"
"org.apache.commons.math.distribution.FDistributionTest.testIllegalArguments",0,"/** * Verifies that illegal arguments are correctly handled*/public void testIllegalArguments()throws Exception {try {distribution.cumulativeProbability(1,0);fail(""Expecting IllegalArgumentException for bad cumulativeProbability interval"");}catch(IllegalArgumentException ex){}try {distribution.inverseCumulativeProbability(-1);fail(""Expecting IllegalArgumentException for p = -1"");}catch(IllegalArgumentException ex){}try {distribution.inverseCumulativeProbability(2);fail(""Expecting IllegalArgumentException for p = 2"");}catch(IllegalArgumentException ex){}}"
"org.apache.commons.math.distribution.WeibullDistributionTest.testInverseCumulativeProbabilityExtremes",0,"public void testInverseCumulativeProbabilityExtremes()throws Exception {setInverseCumulativeTestPoints(new double[]{0.0,1.0});setInverseCumulativeTestValues(new double[]{0.0,Double.POSITIVE_INFINITY});verifyInverseCumulativeProbabilities();}"
"org.apache.commons.math.distribution.WeibullDistributionTest.testAlpha",0,"public void testAlpha(){WeibullDistribution distribution=(WeibullDistribution)getDistribution();double expected=Math.random();distribution.setShape(expected);assertEquals(expected,distribution.getShape(),0.0);}"
"org.apache.commons.math.distribution.WeibullDistributionTest.testBeta",0,"public void testBeta(){WeibullDistribution distribution=(WeibullDistribution)getDistribution();double expected=Math.random();distribution.setScale(expected);assertEquals(expected,distribution.getScale(),0.0);}"
"org.apache.commons.math.distribution.WeibullDistributionTest.testSetAlpha",0,"public void testSetAlpha(){WeibullDistribution distribution=(WeibullDistribution)getDistribution();try {distribution.setShape(0.0);fail(""Can not have 0.0 alpha."");}catch(IllegalArgumentException ex){}try {distribution.setShape(-1.0);fail(""Can not have negative alpha."");}catch(IllegalArgumentException ex){}}"
"org.apache.commons.math.distribution.WeibullDistributionTest.testSetBeta",0,"public void testSetBeta(){WeibullDistribution distribution=(WeibullDistribution)getDistribution();try {distribution.setScale(0.0);fail(""Can not have 0.0 beta."");}catch(IllegalArgumentException ex){}try {distribution.setScale(-1.0);fail(""Can not have negative beta."");}catch(IllegalArgumentException ex){}}"
"org.apache.commons.math.distribution.WeibullDistributionTest.testSampling",0,"public void testSampling(){}"
"org.apache.commons.math.distribution.WeibullDistributionTest.testCumulativeProbabilities",0,"/** * Verifies that cumulative probability density calculations match expected values using default test instance data*/public void testCumulativeProbabilities()throws Exception {verifyCumulativeProbabilities();}"
"org.apache.commons.math.distribution.WeibullDistributionTest.testInverseCumulativeProbabilities",0,"/** * Verifies that inverse cumulative probability density calculations match expected values using default test instance data*/public void testInverseCumulativeProbabilities()throws Exception {verifyInverseCumulativeProbabilities();}"
"org.apache.commons.math.distribution.WeibullDistributionTest.testConsistency",0,"/** * Verifies that probability computations are consistent*/public void testConsistency()throws Exception {for (int i=1;i < cumulativeTestPoints.length;i++){TestUtils.assertEquals(0d,distribution.cumulativeProbability(cumulativeTestPoints[i],cumulativeTestPoints[i]),tolerance);double upper=Math.max(cumulativeTestPoints[i],cumulativeTestPoints[i - 1]);double lower=Math.min(cumulativeTestPoints[i],cumulativeTestPoints[i - 1]);double diff=distribution.cumulativeProbability(upper)- distribution.cumulativeProbability(lower);double direct=distribution.cumulativeProbability(lower,upper);TestUtils.assertEquals(""Inconsistent cumulative probabilities for ("" + lower + "",""+ upper+ "")"",diff,direct,tolerance);}}"
"org.apache.commons.math.distribution.WeibullDistributionTest.testIllegalArguments",0,"/** * Verifies that illegal arguments are correctly handled*/public void testIllegalArguments()throws Exception {try {distribution.cumulativeProbability(1,0);fail(""Expecting IllegalArgumentException for bad cumulativeProbability interval"");}catch(IllegalArgumentException ex){}try {distribution.inverseCumulativeProbability(-1);fail(""Expecting IllegalArgumentException for p = -1"");}catch(IllegalArgumentException ex){}try {distribution.inverseCumulativeProbability(2);fail(""Expecting IllegalArgumentException for p = 2"");}catch(IllegalArgumentException ex){}}"
"org.apache.commons.math.analysis.PolynomialFunctionNewtonFormTest.testLinearFunction",0,"/** * Test of polynomial for the linear function.*/public void testLinearFunction()throws MathException {PolynomialFunctionNewtonForm p;double coefficients[],z,expected,result,tolerance=1E-12;double a[]={2.0,1.5};double c[]={4.0};p=new PolynomialFunctionNewtonForm(a,c);z=2.0;expected=-1.0;result=p.value(z);assertEquals(expected,result,tolerance);z=4.5;expected=2.75;result=p.value(z);assertEquals(expected,result,tolerance);z=6.0;expected=5.0;result=p.value(z);assertEquals(expected,result,tolerance);assertEquals(1,p.degree());coefficients=p.getCoefficients();assertEquals(2,coefficients.length);assertEquals(-4.0,coefficients[0],tolerance);assertEquals(1.5,coefficients[1],tolerance);}"
"org.apache.commons.math.analysis.PolynomialFunctionNewtonFormTest.testQuadraticFunction",0,"/** * Test of polynomial for the quadratic function.*/public void testQuadraticFunction()throws MathException {PolynomialFunctionNewtonForm p;double coefficients[],z,expected,result,tolerance=1E-12;double a[]={4.0,3.0,2.0};double c[]={1.0,-2.0};p=new PolynomialFunctionNewtonForm(a,c);z=1.0;expected=4.0;result=p.value(z);assertEquals(expected,result,tolerance);z=2.5;expected=22.0;result=p.value(z);assertEquals(expected,result,tolerance);z=-2.0;expected=-5.0;result=p.value(z);assertEquals(expected,result,tolerance);assertEquals(2,p.degree());coefficients=p.getCoefficients();assertEquals(3,coefficients.length);assertEquals(-3.0,coefficients[0],tolerance);assertEquals(5.0,coefficients[1],tolerance);assertEquals(2.0,coefficients[2],tolerance);}"
"org.apache.commons.math.analysis.PolynomialFunctionNewtonFormTest.testQuinticFunction",0,"/** * Test of polynomial for the quintic function.*/public void testQuinticFunction()throws MathException {PolynomialFunctionNewtonForm p;double coefficients[],z,expected,result,tolerance=1E-12;double a[]={0.0,6.0,-6.0,-6.0,1.0,1.0};double c[]={0.0,0.0,1.0,-1.0,2.0};p=new PolynomialFunctionNewtonForm(a,c);z=0.0;expected=0.0;result=p.value(z);assertEquals(expected,result,tolerance);z=-2.0;expected=0.0;result=p.value(z);assertEquals(expected,result,tolerance);z=4.0;expected=360.0;result=p.value(z);assertEquals(expected,result,tolerance);assertEquals(5,p.degree());coefficients=p.getCoefficients();assertEquals(6,coefficients.length);assertEquals(0.0,coefficients[0],tolerance);assertEquals(6.0,coefficients[1],tolerance);assertEquals(1.0,coefficients[2],tolerance);assertEquals(-7.0,coefficients[3],tolerance);assertEquals(-1.0,coefficients[4],tolerance);assertEquals(1.0,coefficients[5],tolerance);}"
"org.apache.commons.math.analysis.PolynomialFunctionNewtonFormTest.testParameters",0,"/** * Test of parameters for the polynomial.*/public void testParameters()throws Exception {try {double a[]={1.0};double c[]={2.0};new PolynomialFunctionNewtonForm(a,c);fail(""Expecting IllegalArgumentException - bad input array length"");}catch(IllegalArgumentException ex){}try {double a[]={1.0,2.0,3.0,4.0};double c[]={4.0,3.0,2.0,1.0};new PolynomialFunctionNewtonForm(a,c);fail(""Expecting IllegalArgumentException - mismatch input arrays"");}catch(IllegalArgumentException ex){}}"
"org.apache.commons.math.analysis.PolynomialFunctionTest.testConstants",0,"/** * tests the value of a constant polynomial. <p>value of this is 2.5 everywhere.</p>*/public void testConstants()throws MathException {double[]c={2.5};PolynomialFunction f=new PolynomialFunction(c);assertEquals(f.value(0.0),c[0],tolerance);assertEquals(f.value(-1.0),c[0],tolerance);assertEquals(f.value(-123.5),c[0],tolerance);assertEquals(f.value(3.0),c[0],tolerance);assertEquals(f.value(456.89),c[0],tolerance);assertEquals(f.degree(),0);assertEquals(f.derivative().value(0),0,tolerance);assertEquals(f.polynomialDerivative().derivative().value(0),0,tolerance);}"
"org.apache.commons.math.analysis.PolynomialFunctionTest.testLinear",0,"/** * tests the value of a linear polynomial. <p>This will test the function f(x)= 3*x - 1.5</p> <p>This will have the values  <tt>f(0.0)= -1.5,f(-1.0)= -4.5,f(-2.5)= -9.0,f(0.5)= 0.0,f(1.5)= 3.0</tt> and <tt>f(3.0)= 7.5</tt> </p>*/public void testLinear()throws MathException {double[]c={-1.5,3.0};PolynomialFunction f=new PolynomialFunction(c);assertEquals(f.value(0.0),c[0],tolerance);assertEquals(-4.5,f.value(-1.0),tolerance);assertEquals(-9.0,f.value(-2.5),tolerance);assertEquals(0.0,f.value(0.5),tolerance);assertEquals(3.0,f.value(1.5),tolerance);assertEquals(7.5,f.value(3.0),tolerance);assertEquals(f.degree(),1);assertEquals(f.polynomialDerivative().derivative().value(0),0,tolerance);}"
"org.apache.commons.math.analysis.PolynomialFunctionTest.testQuadratic",0,"/** * Tests a second order polynomial. <p> This will test the function f(x)= 2x^2 - 3x -2 = (2x+1)(x-2)</p>*/public void testQuadratic()throws MathException {double[]c={-2.0,-3.0,2.0};PolynomialFunction f=new PolynomialFunction(c);assertEquals(f.value(0.0),c[0],tolerance);assertEquals(0.0,f.value(-0.5),tolerance);assertEquals(0.0,f.value(2.0),tolerance);assertEquals(-2.0,f.value(1.5),tolerance);assertEquals(7.0,f.value(-1.5),tolerance);assertEquals(265.5312,f.value(12.34),tolerance);}"
"org.apache.commons.math.analysis.PolynomialFunctionTest.testQuintic",0,"/** * This will test the quintic function  f(x)= x^2(x-5)(x+3)(x-1)= x^5 - 3x^4 -13x^3 + 15x^2</p>*/public void testQuintic()throws MathException {double[]c={0.0,0.0,15.0,-13.0,-3.0,1.0};PolynomialFunction f=new PolynomialFunction(c);assertEquals(f.value(0.0),c[0],tolerance);assertEquals(0.0,f.value(5.0),tolerance);assertEquals(0.0,f.value(1.0),tolerance);assertEquals(0.0,f.value(-3.0),tolerance);assertEquals(54.84375,f.value(-1.5),tolerance);assertEquals(-8.06637,f.value(1.3),tolerance);assertEquals(f.degree(),5);}"
"org.apache.commons.math.analysis.PolynomialFunctionTest.testfirstDerivativeComparison",0,"/** * tests the firstDerivative function by comparison <p>This will test the functions  <tt>f(x)= x^3 - 2x^2 + 6x + 3,g(x)= 3x^2 - 4x + 6</tt> and <tt>h(x)= 6x - 4</tt>*/public void testfirstDerivativeComparison()throws MathException {double[]f_coeff={3.0,6.0,-2.0,1.0};double[]g_coeff={6.0,-4.0,3.0};double[]h_coeff={-4.0,6.0};PolynomialFunction f=new PolynomialFunction(f_coeff);PolynomialFunction g=new PolynomialFunction(g_coeff);PolynomialFunction h=new PolynomialFunction(h_coeff);assertEquals(f.derivative().value(0.0),g.value(0.0),tolerance);assertEquals(f.derivative().value(1.0),g.value(1.0),tolerance);assertEquals(f.derivative().value(100.0),g.value(100.0),tolerance);assertEquals(f.derivative().value(4.1),g.value(4.1),tolerance);assertEquals(f.derivative().value(-3.25),g.value(-3.25),tolerance);assertEquals(g.derivative().value(Math.PI),h.value(Math.PI),tolerance);assertEquals(g.derivative().value(Math.E),h.value(Math.E),tolerance);}"
"org.apache.commons.math.stat.descriptive.InteractionTest.testInteraction",0,"public void testInteraction(){FourthMoment m4=new FourthMoment();Mean m=new Mean(m4);Variance v=new Variance(m4);Skewness s=new Skewness(m4);Kurtosis k=new Kurtosis(m4);for (int i=0;i < testArray.length;i++){m4.increment(testArray[i]);}assertEquals(mean,m.getResult(),tolerance);assertEquals(var,v.getResult(),tolerance);assertEquals(skew,s.getResult(),tolerance);assertEquals(kurt,k.getResult(),tolerance);}"
"org.apache.commons.math.analysis.PolynomialFunctionLagrangeFormTest.testLinearFunction",0,"/** * Test of polynomial for the linear function.*/public void testLinearFunction()throws MathException {PolynomialFunctionLagrangeForm p;double c[],z,expected,result,tolerance=1E-12;double x[]={0.0,3.0};double y[]={-4.0,0.5};p=new PolynomialFunctionLagrangeForm(x,y);z=2.0;expected=-1.0;result=p.value(z);assertEquals(expected,result,tolerance);z=4.5;expected=2.75;result=p.value(z);assertEquals(expected,result,tolerance);z=6.0;expected=5.0;result=p.value(z);assertEquals(expected,result,tolerance);assertEquals(1,p.degree());c=p.getCoefficients();assertEquals(2,c.length);assertEquals(-4.0,c[0],tolerance);assertEquals(1.5,c[1],tolerance);}"
"org.apache.commons.math.analysis.PolynomialFunctionLagrangeFormTest.testQuadraticFunction",0,"/** * Test of polynomial for the quadratic function.*/public void testQuadraticFunction()throws MathException {PolynomialFunctionLagrangeForm p;double c[],z,expected,result,tolerance=1E-12;double x[]={0.0,-1.0,0.5};double y[]={-3.0,-6.0,0.0};p=new PolynomialFunctionLagrangeForm(x,y);z=1.0;expected=4.0;result=p.value(z);assertEquals(expected,result,tolerance);z=2.5;expected=22.0;result=p.value(z);assertEquals(expected,result,tolerance);z=-2.0;expected=-5.0;result=p.value(z);assertEquals(expected,result,tolerance);assertEquals(2,p.degree());c=p.getCoefficients();assertEquals(3,c.length);assertEquals(-3.0,c[0],tolerance);assertEquals(5.0,c[1],tolerance);assertEquals(2.0,c[2],tolerance);}"
"org.apache.commons.math.analysis.PolynomialFunctionLagrangeFormTest.testQuinticFunction",0,"/** * Test of polynomial for the quintic function.*/public void testQuinticFunction()throws MathException {PolynomialFunctionLagrangeForm p;double c[],z,expected,result,tolerance=1E-12;double x[]={1.0,-1.0,2.0,3.0,-3.0,0.5};double y[]={0.0,0.0,-24.0,0.0,-144.0,2.34375};p=new PolynomialFunctionLagrangeForm(x,y);z=0.0;expected=0.0;result=p.value(z);assertEquals(expected,result,tolerance);z=-2.0;expected=0.0;result=p.value(z);assertEquals(expected,result,tolerance);z=4.0;expected=360.0;result=p.value(z);assertEquals(expected,result,tolerance);assertEquals(5,p.degree());c=p.getCoefficients();assertEquals(6,c.length);assertEquals(0.0,c[0],tolerance);assertEquals(6.0,c[1],tolerance);assertEquals(1.0,c[2],tolerance);assertEquals(-7.0,c[3],tolerance);assertEquals(-1.0,c[4],tolerance);assertEquals(1.0,c[5],tolerance);}"
"org.apache.commons.math.analysis.PolynomialFunctionLagrangeFormTest.testParameters",0,"/** * Test of parameters for the polynomial.*/public void testParameters()throws Exception {try {double x[]={1.0};double y[]={2.0};new PolynomialFunctionLagrangeForm(x,y);fail(""Expecting IllegalArgumentException - bad input array length"");}catch(IllegalArgumentException ex){}try {double x[]={1.0,2.0,3.0,4.0};double y[]={0.0,-4.0,-24.0};new PolynomialFunctionLagrangeForm(x,y);fail(""Expecting IllegalArgumentException - mismatch input arrays"");}catch(IllegalArgumentException ex){}}"
