test_case,faulty,test_code
"org.mockito.internal.creation.MockSettingsImplTest.shouldAllowMultipleInterfaces",0,"@Test public void shouldAllowMultipleInterfaces(){mockSettingsImpl.extraInterfaces(List.class,Set.class);assertEquals(2,mockSettingsImpl.getExtraInterfaces().size());assertTrue(mockSettingsImpl.getExtraInterfaces().contains(List.class));assertTrue(mockSettingsImpl.getExtraInterfaces().contains(Set.class));}"
"org.mockito.internal.creation.MockSettingsImplTest.shouldSetMockToBeSerializable",0,"@Test public void shouldSetMockToBeSerializable()throws Exception {mockSettingsImpl.serializable();assertTrue(mockSettingsImpl.isSerializable());}"
"org.mockito.internal.creation.MockSettingsImplTest.shouldKnowIfIsSerializable",0,"@Test public void shouldKnowIfIsSerializable()throws Exception {assertFalse(mockSettingsImpl.isSerializable());mockSettingsImpl.serializable();assertTrue(mockSettingsImpl.isSerializable());}"
"org.mockito.internal.creation.MockSettingsImplTest.shouldAddVerboseLoggingListener",0,"@Test public void shouldAddVerboseLoggingListener(){assertFalse(mockSettingsImpl.hasInvocationListeners());mockSettingsImpl.verboseLogging();assertContainsType(mockSettingsImpl.getInvocationListeners(),VerboseMockInvocationLogger.class);}"
"org.mockito.internal.creation.MockSettingsImplTest.shouldAddVerboseLoggingListenerOnlyOnce",0,"@Test public void shouldAddVerboseLoggingListenerOnlyOnce(){assertFalse(mockSettingsImpl.hasInvocationListeners());mockSettingsImpl.verboseLogging().verboseLogging();Assertions.assertThat(mockSettingsImpl.getInvocationListeners()).hasSize(1);}"
"org.mockito.internal.creation.MockSettingsImplTest.shouldNotAllowNullListener",0,"@SuppressWarnings(""all"")@Test(expected=MockitoException.class)public void shouldNotAllowNullListener(){mockSettingsImpl.invocationListeners((InvocationListener[])null);}"
"org.mockito.internal.creation.MockSettingsImplTest.shouldAddInvocationListener",0,"@Test public void shouldAddInvocationListener(){assertFalse(mockSettingsImpl.hasInvocationListeners());mockSettingsImpl.invocationListeners(invocationListener);Assertions.assertThat(mockSettingsImpl.getInvocationListeners()).contains(invocationListener);}"
"org.mockito.internal.creation.MockSettingsImplTest.canAddDuplicateInvocationListeners_ItsNotOurBusinessThere",0,"@Test public void canAddDuplicateInvocationListeners_ItsNotOurBusinessThere(){assertFalse(mockSettingsImpl.hasInvocationListeners());mockSettingsImpl.invocationListeners(invocationListener,invocationListener).invocationListeners(invocationListener);Assertions.assertThat(mockSettingsImpl.getInvocationListeners()).containsSequence(invocationListener,invocationListener,invocationListener);}"
"org.mockito.internal.creation.MockSettingsImplTest.shouldReportErrorWhenAddingNoInvocationListeners",0,"@Test public void shouldReportErrorWhenAddingNoInvocationListeners()throws Exception {try {mockSettingsImpl.invocationListeners();fail();}catch(Exception e){Assertions.assertThat(e.getMessage()).contains(""at least one listener"");}}"
"org.mockito.internal.creation.MockSettingsImplTest.shouldReportErrorWhenAddingANullInvocationListener",0,"@Test public void shouldReportErrorWhenAddingANullInvocationListener()throws Exception {try {mockSettingsImpl.invocationListeners(invocationListener,null);fail();}catch(Exception e){Assertions.assertThat(e.getMessage()).contains(""does not accept null"");}}"
"org.mockito.internal.matchers.CapturingMatcherTest.should_capture_arguments",0,"@Test public void should_capture_arguments()throws Exception {CapturingMatcher m=new CapturingMatcher();m.captureFrom(""foo"");m.captureFrom(""bar"");Assertions.assertThat(m.getAllValues()).containsSequence(""foo"",""bar"");}"
"org.mockito.internal.matchers.CapturingMatcherTest.should_know_last_captured_value",0,"@Test public void should_know_last_captured_value()throws Exception {CapturingMatcher m=new CapturingMatcher();m.captureFrom(""foo"");m.captureFrom(""bar"");assertEquals(""bar"",m.getLastValue());}"
"org.mockito.internal.matchers.CapturingMatcherTest.should_scream_when_nothing_yet_captured",0,"@Test public void should_scream_when_nothing_yet_captured()throws Exception {CapturingMatcher m=new CapturingMatcher();try {m.getLastValue();fail();}catch(MockitoException e){}}"
"org.mockitousage.performance.LoadsOfMocksTest.testSomething",0,"@Ignore(""Use it for performance checks"")@Test public void testSomething(){List mocks=new LinkedList();for (int i=0;i < 50000;i++){System.out.println(""Mock no: "" + i);IMethods mock=mock(IMethods.class);mocks.add(mock);when(mock.simpleMethod(1)).thenReturn(""one"");when(mock.simpleMethod(2)).thenReturn(""two"");assertEquals(""one"",mock.simpleMethod(1));assertEquals(""two"",mock.simpleMethod(2));verify(mock).simpleMethod(1);verify(mock).simpleMethod(2);}}"
"org.mockitousage.stubbing.StubbingUsingDoReturnTest.shouldStub",0,"@Test public void shouldStub()throws Exception {doReturn(""foo"").when(mock).simpleMethod();doReturn(""bar"").when(mock).simpleMethod();assertEquals(""bar"",mock.simpleMethod());}"
"org.mockitousage.stubbing.StubbingUsingDoReturnTest.shouldStubWithArgs",0,"@Test public void shouldStubWithArgs()throws Exception {doReturn(""foo"").when(mock).simpleMethod(""foo"");doReturn(""bar"").when(mock).simpleMethod(eq(""one""),anyInt());assertEquals(""foo"",mock.simpleMethod(""foo""));assertEquals(""bar"",mock.simpleMethod(""one"",234));assertEquals(null,mock.simpleMethod(""xxx"",234));}"
"org.mockitousage.stubbing.StubbingUsingDoReturnTest.shouldStubWithThrowable",0,"@Test public void shouldStubWithThrowable()throws Exception {doThrow(new FooRuntimeException()).when(mock).voidMethod();try {mock.voidMethod();fail();}catch(FooRuntimeException e){}}"
"org.mockitousage.stubbing.StubbingUsingDoReturnTest.shouldAllowSettingValidCheckedException",0,"@Test public void shouldAllowSettingValidCheckedException()throws Exception {doThrow(new IOException()).when(mock).throwsIOException(0);try {mock.throwsIOException(0);fail();}catch(IOException e){}}"
"org.mockitousage.stubbing.StubbingUsingDoReturnTest.shouldDetectInvalidCheckedException",0,"@Test public void shouldDetectInvalidCheckedException()throws Exception {try {doThrow(new FooCheckedException()).when(mock).throwsIOException(0);fail();}catch(Exception e){assertContains(""Checked exception is invalid"",e.getMessage());}}"
"org.mockitousage.stubbing.StubbingUsingDoReturnTest.shouldScreamWhenReturnSetForVoid",0,"@Test public void shouldScreamWhenReturnSetForVoid()throws Exception {try {doReturn(""foo"").when(mock).voidMethod();fail();}catch(MockitoException e){assertContains(""void method"",e.getMessage());assertContains(""cannot"",e.getMessage());}}"
"org.mockitousage.stubbing.StubbingUsingDoReturnTest.shouldScreamWhenNotAMockPassed",0,"@Test public void shouldScreamWhenNotAMockPassed()throws Exception {try {doReturn(""foo"").when(""foo"").toString();fail();}catch(Exception e){assertContains(""Argument passed to when()is not a mock"",e.getMessage());}}"
"org.mockitousage.stubbing.StubbingUsingDoReturnTest.shouldScreamWhenNullPassed",0,"@Test public void shouldScreamWhenNullPassed()throws Exception {try {doReturn(""foo"").when((Object)null).toString();fail();}catch(Exception e){assertContains(""Argument passed to when()is null"",e.getMessage());}}"
"org.mockitousage.stubbing.StubbingUsingDoReturnTest.shouldAllowChainedStubbing",0,"@Test public void shouldAllowChainedStubbing(){doReturn(""foo"").doThrow(new RuntimeException()).doReturn(""bar"").when(mock).simpleMethod();assertEquals(""foo"",mock.simpleMethod());try {mock.simpleMethod();fail();}catch(RuntimeException e){}assertEquals(""bar"",mock.simpleMethod());assertEquals(""bar"",mock.simpleMethod());}"
"org.mockitousage.stubbing.StubbingUsingDoReturnTest.shouldAllowDoCallRealMethodInChainedStubbing",0,"@Test public void shouldAllowDoCallRealMethodInChainedStubbing()throws Exception {MethodsImpl methods=mock(MethodsImpl.class);doReturn(""A"").doCallRealMethod().when(methods).simpleMethod();assertEquals(""A"",methods.simpleMethod());assertEquals(null,methods.simpleMethod());}"
"org.mockitousage.stubbing.StubbingUsingDoReturnTest.shouldAllowChainedStubbingWithExceptionClass",0,"@Test(expected=IllegalArgumentException.class)public void shouldAllowChainedStubbingWithExceptionClass()throws Exception {doReturn(""whatever"").doThrow(IllegalArgumentException.class).when(mock).simpleMethod();assertEquals(""whatever"",mock.simpleMethod());mock.simpleMethod();}"
"org.mockitousage.stubbing.StubbingUsingDoReturnTest.shouldAllowChainedStubbingOnVoidMethods",0,"@Test public void shouldAllowChainedStubbingOnVoidMethods(){doNothing().doNothing().doThrow(new RuntimeException()).when(mock).voidMethod();mock.voidMethod();mock.voidMethod();try {mock.voidMethod();fail();}catch(RuntimeException e){}try {mock.voidMethod();fail();}catch(RuntimeException e){}}"
"org.mockitousage.stubbing.StubbingUsingDoReturnTest.shouldStubWithGenericAnswer",0,"@Test public void shouldStubWithGenericAnswer(){doAnswer(new Answer<Object>(){public Object answer(InvocationOnMock invocation)throws Throwable {return ""foo"";}}).when(mock).simpleMethod();assertEquals(""foo"",mock.simpleMethod());}"
"org.mockitousage.stubbing.StubbingUsingDoReturnTest.shouldNotAllowDoNothingOnNonVoids",0,"@Test public void shouldNotAllowDoNothingOnNonVoids(){try {doNothing().when(mock).simpleMethod();fail();}catch(MockitoException e){assertContains(""Only void methods can doNothing()"",e.getMessage());}}"
"org.mockitousage.stubbing.StubbingUsingDoReturnTest.shouldStubbingBeTreatedAsInteraction",0,"@Test public void shouldStubbingBeTreatedAsInteraction()throws Exception {doReturn(""foo"").when(mock).simpleMethod();mock.simpleMethod();try {verifyNoMoreInteractions(mock);fail();}catch(NoInteractionsWanted e){}}"
"org.mockitousage.stubbing.StubbingUsingDoReturnTest.shouldVerifyStubbedCall",0,"@Test public void shouldVerifyStubbedCall()throws Exception {doReturn(""foo"").when(mock).simpleMethod();mock.simpleMethod();mock.simpleMethod();verify(mock,times(2)).simpleMethod();verifyNoMoreInteractions(mock);}"
"org.mockitousage.stubbing.StubbingUsingDoReturnTest.shouldAllowStubbingToString",0,"@Test public void shouldAllowStubbingToString()throws Exception {doReturn(""test"").when(mock).toString();assertEquals(""test"",mock.toString());}"
"org.mockitousage.stubbing.StubbingUsingDoReturnTest.shouldDetectInvalidReturnType",0,"@Test public void shouldDetectInvalidReturnType()throws Exception {try {doReturn(""foo"").when(mock).booleanObjectReturningMethod();fail();}catch(Exception e){assertContains(""String cannot be returned by booleanObjectReturningMethod()"" + ""\n"" + ""booleanObjectReturningMethod()should return Boolean"",e.getMessage());}}"
"org.mockitousage.stubbing.StubbingUsingDoReturnTest.shouldDetectWhenNullAssignedToBoolean",0,"@Test public void shouldDetectWhenNullAssignedToBoolean()throws Exception {try {doReturn(null).when(mock).intReturningMethod();fail();}catch(Exception e){assertContains(""null cannot be returned by intReturningMethod"",e.getMessage());}}"
"org.mockitousage.stubbing.StubbingUsingDoReturnTest.shouldAllowStubbingWhenTypesMatchSignature",0,"@Test public void shouldAllowStubbingWhenTypesMatchSignature()throws Exception {doReturn(""foo"").when(mock).objectReturningMethodNoArgs();doReturn(""foo"").when(mock).simpleMethod();doReturn(1).when(mock).intReturningMethod();doReturn(new Integer(2)).when(mock).intReturningMethod();}"
"org.mockito.internal.stubbing.InvocationContainerImplTest.should_be_thread_safe",0,"@Test public void should_be_thread_safe()throws Throwable {doShouldBeThreadSafe(container);}"
"org.mockito.internal.stubbing.InvocationContainerImplTest.should_be_thread_safe_stub_only",0,"@Test public void should_be_thread_safe_stub_only()throws Throwable {doShouldBeThreadSafe(containerStubOnly);}"
"org.mockito.internal.stubbing.InvocationContainerImplTest.should_return_invoked_mock",0,"@Test public void should_return_invoked_mock()throws Exception {container.setInvocationForPotentialStubbing(new InvocationMatcher(invocation));assertEquals(invocation.getMock(),container.invokedMock());}"
"org.mockito.internal.stubbing.InvocationContainerImplTest.should_return_invoked_mock_stub_only",0,"@Test public void should_return_invoked_mock_stub_only()throws Exception {containerStubOnly.setInvocationForPotentialStubbing(new InvocationMatcher(invocation));assertEquals(invocation.getMock(),containerStubOnly.invokedMock());}"
"org.mockito.internal.stubbing.InvocationContainerImplTest.should_tell_if_has_invocation_for_potential_stubbing",0,"@Test public void should_tell_if_has_invocation_for_potential_stubbing()throws Exception {container.setInvocationForPotentialStubbing(new InvocationBuilder().toInvocationMatcher());assertTrue(container.hasInvocationForPotentialStubbing());container.addAnswer(new ReturnsEmptyValues());assertFalse(container.hasInvocationForPotentialStubbing());}"
"org.mockito.internal.stubbing.InvocationContainerImplTest.should_tell_if_has_invocation_for_potential_stubbing_stub_only",0,"@Test public void should_tell_if_has_invocation_for_potential_stubbing_stub_only()throws Exception {containerStubOnly.setInvocationForPotentialStubbing(new InvocationBuilder().toInvocationMatcher());assertTrue(containerStubOnly.hasInvocationForPotentialStubbing());containerStubOnly.addAnswer(new ReturnsEmptyValues());assertFalse(containerStubOnly.hasInvocationForPotentialStubbing());}"
"org.mockito.internal.matchers.MatchersPrinterTest.shouldGetArgumentsLine",0,"@Test public void shouldGetArgumentsLine(){String line=printer.getArgumentsLine((List)Arrays.asList(new Equals(1),new Equals(2)),new PrintSettings());assertEquals(""(1,2);"",line);}"
"org.mockito.internal.matchers.MatchersPrinterTest.shouldGetArgumentsBlock",0,"@Test public void shouldGetArgumentsBlock(){String line=printer.getArgumentsBlock((List)Arrays.asList(new Equals(1),new Equals(2)),new PrintSettings());assertEquals(""(\n    1,\n    2\n);"",line);}"
"org.mockito.internal.matchers.MatchersPrinterTest.shouldDescribeTypeInfoOnlyMarkedMatchers",0,"@Test public void shouldDescribeTypeInfoOnlyMarkedMatchers(){String line=printer.getArgumentsLine((List)Arrays.asList(new Equals(1L),new Equals(2)),PrintSettings.verboseMatchers(1));assertEquals(""(1,(Integer)2);"",line);}"
"org.mockito.internal.matchers.MatchersPrinterTest.shouldGetVerboseArgumentsInBlock",0,"@Test public void shouldGetVerboseArgumentsInBlock(){String line=printer.getArgumentsBlock((List)Arrays.asList(new Equals(1L),new Equals(2)),PrintSettings.verboseMatchers(0,1));assertEquals(""(\n    (Long)1,\n    (Integer)2\n);"",line);}"
"org.mockito.internal.matchers.MatchersPrinterTest.shouldGetVerboseArgumentsEvenIfSomeMatchersAreNotVerbose",0,"@Test public void shouldGetVerboseArgumentsEvenIfSomeMatchersAreNotVerbose(){String line=printer.getArgumentsLine((List)Arrays.asList(new Equals(1L),NotNull.NOT_NULL),PrintSettings.verboseMatchers(0));assertEquals(""((Long)1,notNull());"",line);}"
"org.mockito.internal.AllInvocationsFinderTest.shouldGetAllInvocationsInOrder",0,"@Test public void shouldGetAllInvocationsInOrder()throws Exception {mockOne.simpleMethod(100);mockTwo.simpleMethod(200);mockOne.simpleMethod(300);List<Invocation> invocations=finder.find(asList(mockOne,mockTwo));assertEquals(3,invocations.size());assertArgumentEquals(100,invocations.get(0));assertArgumentEquals(200,invocations.get(1));assertArgumentEquals(300,invocations.get(2));}"
"org.mockito.internal.AllInvocationsFinderTest.shouldNotCountDuplicatedInteractions",0,"@Test public void shouldNotCountDuplicatedInteractions()throws Exception {mockOne.simpleMethod(100);List<Invocation> invocations=finder.find(asList(mockOne,mockOne,mockOne));assertEquals(1,invocations.size());}"
"org.mockitousage.bugs.ActualInvocationHasNullArgumentNPEBugTest.shouldAllowPassingNullArgument",0,"@Test public void shouldAllowPassingNullArgument(){Fun mockFun=mock(Fun.class);when(mockFun.doFun((String)anyObject())).thenReturn(""value"");mockFun.doFun(null);try {verify(mockFun).doFun(""hello"");fail();}catch(AssertionError r){}}"
"org.mockitousage.stacktrace.ClickableStackTracesTest.shouldShowActualAndExpectedWhenArgumentsAreDifferent",0,"@Test public void shouldShowActualAndExpectedWhenArgumentsAreDifferent(){callMethodOnMock(""foo"");try {verifyTheMock(1,""not foo"");fail();}catch(ArgumentsAreDifferent e){assertContains(""callMethodOnMock("",e.getMessage());assertContains(""verifyTheMock("",e.getMessage());}}"
"org.mockitousage.bugs.ListenersLostOnResetMockTest.listener",0,"@Test public void listener()throws Exception {InvocationListener invocationListener=mock(InvocationListener.class);List mockedList=mock(List.class,withSettings().invocationListeners(invocationListener));reset(mockedList);mockedList.clear();verify(invocationListener).reportInvocation(any(MethodInvocationReport.class));}"
"org.mockitousage.junitrunner.ModellingVerboseMockitoTest.shouldLogUnusedStubbingWarningWhenTestFails",0,"@Test public void shouldLogUnusedStubbingWarningWhenTestFails()throws Exception {when(mock.simpleMethod(1)).thenReturn(""foo"");when(mock.otherMethod()).thenReturn(""foo"");when(mock.booleanObjectReturningMethod()).thenReturn(false);String ret=mock.simpleMethod(2);assertEquals(""foo"",ret);}"
"org.mockitousage.junitrunner.ModellingVerboseMockitoTest.shouldNotLogAnythingWhenNoWarnings",0,"@Test public void shouldNotLogAnythingWhenNoWarnings()throws Exception {when(mock.simpleMethod()).thenReturn(""foo"");mock.simpleMethod();verify(mock).simpleMethod();fail();}"
"org.mockito.internal.util.MockNameImplTest.shouldProvideTheNameForClass",0,"@Test public void shouldProvideTheNameForClass()throws Exception {String name=new MockNameImpl(null,SomeClass.class).toString();assertEquals(""someClass"",name);}"
"org.mockito.internal.util.MockNameImplTest.shouldProvideTheNameForAnonymousClass",0,"@Test public void shouldProvideTheNameForAnonymousClass()throws Exception {SomeInterface anonymousInstance=new SomeInterface(){};String name=new MockNameImpl(null,anonymousInstance.getClass()).toString();assertEquals(""someInterface"",name);}"
"org.mockito.internal.util.MockNameImplTest.shouldProvideTheGivenName",0,"@Test public void shouldProvideTheGivenName()throws Exception {String name=new MockNameImpl(""The Hulk"",SomeClass.class).toString();assertEquals(""The Hulk"",name);}"
"org.mockitousage.verification.VerificationInOrderMixedWithOrdiraryVerificationTest.shouldMixVerificationInOrderAndOrdinaryVerification",0,"@Test public void shouldMixVerificationInOrderAndOrdinaryVerification(){inOrder.verify(mockOne,atLeastOnce()).simpleMethod(1);inOrder.verify(mockThree).simpleMethod(3);inOrder.verify(mockThree).simpleMethod(4);verify(mockTwo).simpleMethod(2);verifyNoMoreInteractions(mockOne,mockTwo,mockThree);}"
"org.mockitousage.verification.VerificationInOrderMixedWithOrdiraryVerificationTest.shouldAllowOrdinarilyVerifyingMockPassedToInOrderObject",0,"@Test public void shouldAllowOrdinarilyVerifyingMockPassedToInOrderObject(){inOrder.verify(mockOne,atLeastOnce()).simpleMethod(1);verify(mockThree).simpleMethod(3);verify(mockThree).simpleMethod(4);verify(mockTwo).simpleMethod(2);verifyNoMoreInteractions(mockOne,mockTwo,mockThree);}"
"org.mockitousage.verification.VerificationInOrderMixedWithOrdiraryVerificationTest.shouldAllowRedundantVerifications",0,"@Test public void shouldAllowRedundantVerifications(){verify(mockOne,atLeastOnce()).simpleMethod(1);verify(mockTwo).simpleMethod(2);verify(mockThree).simpleMethod(3);verify(mockThree).simpleMethod(4);inOrder.verify(mockOne,atLeastOnce()).simpleMethod(1);inOrder.verify(mockThree).simpleMethod(3);inOrder.verify(mockThree).simpleMethod(4);verifyNoMoreInteractions(mockOne,mockTwo,mockThree);}"
"org.mockitousage.verification.VerificationInOrderMixedWithOrdiraryVerificationTest.shouldFailOnNoMoreInteractions",0,"@Test public void shouldFailOnNoMoreInteractions(){inOrder.verify(mockOne,atLeastOnce()).simpleMethod(1);inOrder.verify(mockThree).simpleMethod(3);inOrder.verify(mockThree).simpleMethod(4);try {verifyNoMoreInteractions(mockOne,mockTwo,mockThree);fail();}catch(NoInteractionsWanted e){}}"
"org.mockitousage.verification.VerificationInOrderMixedWithOrdiraryVerificationTest.shouldFailOnNoMoreInteractionsOnMockVerifiedInOrder",0,"@Test public void shouldFailOnNoMoreInteractionsOnMockVerifiedInOrder(){inOrder.verify(mockOne,atLeastOnce()).simpleMethod(1);inOrder.verify(mockThree).simpleMethod(3);verify(mockTwo).simpleMethod(2);try {verifyNoMoreInteractions(mockOne,mockTwo,mockThree);fail();}catch(NoInteractionsWanted e){}}"
"org.mockitousage.verification.VerificationInOrderMixedWithOrdiraryVerificationTest.shouldAllowOneMethodVerifiedInOrder",0,"@Test public void shouldAllowOneMethodVerifiedInOrder(){verify(mockTwo).simpleMethod(2);verify(mockOne,atLeastOnce()).simpleMethod(1);inOrder.verify(mockOne,atLeastOnce()).simpleMethod(1);}"
"org.mockitousage.verification.VerificationInOrderMixedWithOrdiraryVerificationTest.shouldFailOnLastInvocationTooEarly",0,"@Test public void shouldFailOnLastInvocationTooEarly(){inOrder.verify(mockThree).simpleMethod(4);verify(mockThree).simpleMethod(4);verify(mockTwo).simpleMethod(2);try {inOrder.verify(mockOne,atLeastOnce()).simpleMethod(1);fail();}catch(VerificationInOrderFailure e){}}"
"org.mockitousage.verification.VerificationInOrderMixedWithOrdiraryVerificationTest.shouldScreamWhenUnfamiliarMockPassedToInOrderObject",0,"@Test(expected=MockitoException.class)public void shouldScreamWhenUnfamiliarMockPassedToInOrderObject(){inOrder.verify(mockTwo,atLeastOnce()).simpleMethod(1);}"
"org.mockitousage.verification.VerificationInOrderMixedWithOrdiraryVerificationTest.shouldUseEqualsToVerifyMethodArguments",0,"@Test public void shouldUseEqualsToVerifyMethodArguments(){mockOne=mock(IMethods.class);String textOne=""test"";String textTwo=new String(textOne);assertEquals(textOne,textTwo);assertNotSame(textOne,textTwo);mockOne.simpleMethod(textOne);mockOne.simpleMethod(textTwo);verify(mockOne,times(2)).simpleMethod(textOne);inOrder=inOrder(mockOne);inOrder.verify(mockOne,times(2)).simpleMethod(textOne);}"
"org.mockitousage.verification.VerificationInOrderMixedWithOrdiraryVerificationTest.shouldUseEqualsToVerifyMethodVarargs",0,"@Test public void shouldUseEqualsToVerifyMethodVarargs(){mockOne=mock(IMethods.class);String textOne=""test"";String textTwo=new String(textOne);assertEquals(textOne,textTwo);assertNotSame(textOne,textTwo);mockOne.varargsObject(1,textOne,textOne);mockOne.varargsObject(1,textTwo,textTwo);verify(mockOne,times(2)).varargsObject(1,textOne,textOne);inOrder=inOrder(mockOne);inOrder.verify(mockOne,times(2)).varargsObject(1,textOne,textOne);}"
"org.mockitousage.bugs.TimeoutWithAtMostOrNeverShouldBeDisabledTest.shouldDisableTimeoutForAtMost",0,"@Test public void shouldDisableTimeoutForAtMost(){try {verify(mock,timeout(30000).atMost(1)).simpleMethod();fail();}catch(FriendlyReminderException e){}}"
"org.mockitousage.bugs.TimeoutWithAtMostOrNeverShouldBeDisabledTest.shouldDisableTimeoutForNever",0,"@Test public void shouldDisableTimeoutForNever(){try {verify(mock,timeout(30000).never()).simpleMethod();fail();}catch(FriendlyReminderException e){}}"
"org.mockitousage.bugs.MultipleInOrdersTest.inOrderTest",0,"@Test public void inOrderTest(){List list=mock(List.class);list.add(""a"");list.add(""x"");list.add(""b"");list.add(""y"");InOrder inOrder=inOrder(list);InOrder inAnotherOrder=inOrder(list);assertNotSame(inOrder,inAnotherOrder);inOrder.verify(list).add(""a"");inOrder.verify(list).add(""b"");inAnotherOrder.verify(list).add(""x"");inAnotherOrder.verify(list).add(""y"");}"
"org.mockitousage.spies.SpyingOnInterfacesTest.shouldFailFastWhenCallingRealMethodOnInterface",0,"@Test public void shouldFailFastWhenCallingRealMethodOnInterface()throws Exception {List list=mock(List.class);try {when(list.get(0)).thenCallRealMethod();fail();}catch(MockitoException e){}}"
"org.mockitousage.spies.SpyingOnInterfacesTest.shouldFailInRuntimeWhenCallingRealMethodOnInterface",0,"@Test public void shouldFailInRuntimeWhenCallingRealMethodOnInterface()throws Exception {List list=mock(List.class);when(list.get(0)).thenAnswer(new Answer(){public Object answer(InvocationOnMock invocation)throws Throwable {return invocation.callRealMethod();}});try {list.get(0);fail();}catch(MockitoException e){}}"
"org.mockitousage.verification.DescriptiveMessagesWhenTimesXVerificationFailsTest.shouldVerifyActualNumberOfInvocationsSmallerThanWanted",0,"@Test public void shouldVerifyActualNumberOfInvocationsSmallerThanWanted()throws Exception {mock.clear();mock.clear();mock.clear();Mockito.verify(mock,times(3)).clear();try {Mockito.verify(mock,times(100)).clear();fail();}catch(TooLittleActualInvocations e){assertContains(""mock.clear();"",e.getMessage());assertContains(""Wanted 100 times"",e.getMessage());assertContains(""was 3"",e.getMessage());}}"
"org.mockitousage.verification.DescriptiveMessagesWhenTimesXVerificationFailsTest.shouldVerifyActualNumberOfInvocationsLargerThanWanted",0,"@Test public void shouldVerifyActualNumberOfInvocationsLargerThanWanted()throws Exception {mock.clear();mock.clear();mock.clear();mock.clear();Mockito.verify(mock,times(4)).clear();try {Mockito.verify(mock,times(1)).clear();fail();}catch(TooManyActualInvocations e){assertContains(""mock.clear();"",e.getMessage());assertContains(""Wanted 1 time"",e.getMessage());assertContains(""was 4"",e.getMessage());}}"
"org.mockitousage.bugs.ShouldOnlyModeAllowCapturingArgumentsTest.shouldAllowCapturingArguments",0,"@Test public void shouldAllowCapturingArguments(){mock.simpleMethod(""o"");ArgumentCaptor<String> arg=ArgumentCaptor.forClass(String.class);verify(mock,only()).simpleMethod(arg.capture());assertEquals(""o"",arg.getValue());}"
"org.mockito.internal.creation.SerializableMockitoMethodProxyTest.shouldCreateCorrectCreationInfo",0,"@Test public void shouldCreateCorrectCreationInfo()throws Exception {MethodProxy proxy=MethodProxy.create(String.class,Integer.class,"""","""","""");SerializableMockitoMethodProxy serializableMockitoMethodProxy=new SerializableMockitoMethodProxy(proxy);Object methodProxy=Whitebox.invokeMethod(serializableMockitoMethodProxy,""getMethodProxy"",new Object[0]);Object info=Whitebox.getInternalState(methodProxy,""createInfo"");assertEquals(String.class,Whitebox.getInternalState(info,""c1""));assertEquals(Integer.class,Whitebox.getInternalState(info,""c2""));}"
"org.mockito.internal.creation.SerializableMockitoMethodProxyTest.shouldCreateCorrectSignatures",0,"@Test public void shouldCreateCorrectSignatures()throws Exception {MethodProxy proxy=MethodProxy.create(String.class,Integer.class,""a"",""b"",""c"");SerializableMockitoMethodProxy serializableMockitoMethodProxy=new SerializableMockitoMethodProxy(proxy);MethodProxy methodProxy=(MethodProxy)Whitebox.invokeMethod(serializableMockitoMethodProxy,""getMethodProxy"",new Object[0]);assertEquals(""a"",methodProxy.getSignature().getDescriptor());assertEquals(""b"",methodProxy.getSignature().getName());assertEquals(""c"",methodProxy.getSuperName());}"
"org.mockito.MockingDetailsTest.testGetInvocations",0,"@Test public void testGetInvocations(){List<String> methodsInvoked=new ArrayList<String>(){{add(""add"");add(""remove"");add(""clear"");}};List<String> mockedList=(List<String>)mock(List.class);mockedList.add(""one"");mockedList.remove(0);mockedList.clear();MockingDetails mockingDetails=new MockitoCore().mockingDetails(mockedList);Collection<Invocation> invocations=mockingDetails.getInvocations();assertNotNull(invocations);assertEquals(invocations.size(),3);for(Invocation method : invocations){assertTrue(methodsInvoked.contains(method.getMethod().getName()));if (method.getMethod().getName().equals(""add"")){assertEquals(method.getArguments().length,1);assertEquals(method.getArguments()[0],""one"");}}}"
"org.mockitousage.annotation.DeprecatedAnnotationEngineApiTest.shouldInjectMocksIfThereIsNoUserDefinedEngine",0,"@Test public void shouldInjectMocksIfThereIsNoUserDefinedEngine()throws Exception {AnnotationEngine defaultEngine=new DefaultMockitoConfiguration().getAnnotationEngine();ConfigurationAccess.getConfig().overrideAnnotationEngine(defaultEngine);SimpleTestCase test=new SimpleTestCase();MockitoAnnotations.initMocks(test);assertNotNull(test.mock);assertNotNull(test.tested.dependency);assertSame(test.mock,test.tested.dependency);}"
"org.mockitousage.annotation.DeprecatedAnnotationEngineApiTest.shouldRespectUsersEngine",0,"@Test public void shouldRespectUsersEngine()throws Exception {AnnotationEngine customizedEngine=new DefaultAnnotationEngine(){};ConfigurationAccess.getConfig().overrideAnnotationEngine(customizedEngine);SimpleTestCase test=new SimpleTestCase();MockitoAnnotations.initMocks(test);assertNotNull(test.mock);assertNull(test.tested.dependency);}"
"org.mockito.internal.configuration.MockInjectionTest.should_not_allow_null_on_field",0,"@Test(expected=NullPointerException.class)public void should_not_allow_null_on_field(){MockInjection.onField((Field)null,this);}"
"org.mockito.internal.configuration.MockInjectionTest.should_not_allow_null_on_fields",0,"@Test(expected=NullPointerException.class)public void should_not_allow_null_on_fields(){MockInjection.onFields((Set<Field>)null,this);}"
